日期,股东名称,股东性质,股份类型,持股数(股),占总流通股本持股比例,增减(股),变动比例,code
2017-09-30,融通资本-兴业银行-融通资本融腾7号资产管理计划,基金资产管理计划,A股,157000,0.26%,新进,--,603777
2017-09-30,西藏信托有限公司-蕴泽3号管理型证券投资集合资金信托计划,信托计划,A股,1562185,0.69%,不变,--,603778
2017-09-30,中国农业银行股份有限公司-景顺长城资源垄断混合型证券投资基金(LOF),证券投资基金,A股,2285553,4.66%,-60600,-2.58%,603788
2017-09-30,中国银行股份有限公司-景顺长城优选混合型证券投资基金,证券投资基金,A股,1764689,3.60%,45300,2.63%,603788
2017-09-30,中国农业银行股份有限公司-景顺长城能源基建混合型证券投资基金,证券投资基金,A股,1670754,3.41%,不变,--,603788
2017-09-30,中国银行-景顺长城动力平衡证券投资基金,证券投资基金,A股,804570,1.64%,新进,--,603788
2017-09-30,中国建设银行股份有限公司-银河行业优选混合型证券投资基金,证券投资基金,A股,769457,1.57%,新进,--,603788
2017-09-30,中国建设银行股份有限公司-银河转型增长主题灵活配置混合型证券投资基金,证券投资基金,A股,642878,1.31%,新进,--,603788
2017-09-30,中国农业银行股份有限公司-工银瑞信高端制造行业股票型证券投资基金,证券投资基金,A股,559128,1.14%,新进,--,603788
2017-09-30,全国社保基金一零二组合,全国社保基金,A股,1100000,1.29%,220000,25.00%,603798
2017-09-30,中国工商银行股份有限公司-汇添富移动互联股票型证券投资基金,证券投资基金,A股,6464599,2.38%,新进,--,603799
2017-09-30,中国农业银行股份有限公司-汇添富社会责任混合型证券投资基金,证券投资基金,A股,5425109,2.00%,2367074,77.41%,603799
2017-09-30,中国工商银行股份有限公司-汇添富外延增长主题股票型证券投资基金,证券投资基金,A股,4699975,1.73%,2500044,113.64%,603799
2017-09-30,全国社保基金四一三组合,全国社保基金,A股,3599863,1.33%,1599959,80.00%,603799
2017-09-30,中国工商银行-汇添富均衡增长混合型证券投资基金,证券投资基金,A股,2938600,1.08%,新进,--,603799
2017-09-30,中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金,证券投资基金,A股,2578829,0.95%,新进,--,603799
2017-09-30,中国工商银行-上投摩根内需动力股票型证券投资基金,证券投资基金,A股,2529150,0.93%,新进,--,603799
2017-09-30,中海信托股份有限公司-中海聚发-新股约定申购(3)资金信托,信托计划,A股,2400000,0.88%,新进,--,603799
2017-09-30,中国银行-华夏回报证券投资基金,证券投资基金,A股,3896261,9.74%,新进,--,603801
2017-09-30,中国建设银行股份有限公司-易方达新丝路灵活配置混合型证券投资基金,证券投资基金,A股,3823177,9.56%,新进,--,603801
2017-09-30,中国银行-华夏回报二号证券投资基金,证券投资基金,A股,2096144,5.24%,新进,--,603801
2017-09-30,中国人民人寿保险股份有限公司-传统-普通保险产品,保险产品,A股,1692861,4.23%,新进,--,603801
2017-09-30,中国邮政储蓄银行股份有限公司-易方达改革红利混合型证券投资基金,证券投资基金,A股,1499621,3.75%,新进,--,603801
2017-09-30,中国工商银行-嘉实策略增长混合型证券投资基金,证券投资基金,A股,593736,1.48%,新进,--,603801
2017-09-30,鹏华基金-兴业银行-鹏华基金-鹏银1号特定多客户资产管理计划,基金资产管理计划,A股,526392,1.32%,新进,--,603801
2017-09-30,交通银行股份有限公司-华安安顺灵活配置混合型证券投资基金,证券投资基金,A股,420000,1.05%,新进,--,603801
2017-09-30,平安银行股份有限公司-平安大华智慧中国灵活配置混合型证券投资基金,证券投资基金,A股,365400,0.64%,新进,--,603803
2017-09-30,天安财产保险股份有限公司-保赢1号,保险产品,A股,2713530,0.68%,不变,--,603806
2017-09-30,中国工商银行股份有限公司-南方消费活力灵活配置混合型发起式证券投资基金,证券投资基金,A股,1326432,0.33%,不变,--,603806
2017-09-30,上海人寿保险股份有限公司-万能产品1,保险产品,A股,1248137,0.31%,新进,--,603806
2017-09-30,中国银行-易方达稳健收益债券型证券投资基金,证券投资基金,A股,1228480,0.31%,-574965,-31.88%,603806
2017-09-30,全国社保基金一一四组合,全国社保基金,A股,1150995,0.29%,445613,63.17%,603806
2017-09-30,中铁宝盈资管-招商银行-外贸信托-外贸信托·昀沣证券投资集合资金信托计划,信托计划,A股,800000,0.20%,新进,--,603806
2017-09-30,中国民生银行股份有限公司-长信增利动态策略混合型证券投资基金,证券投资基金,A股,5278853,4.67%,1218197,30.00%,603808
2017-09-30,中国农业银行股份有限公司-长信内需成长混合型证券投资基金,证券投资基金,A股,5212301,4.61%,1862227,55.59%,603808
2017-09-30,中信银行股份有限公司-交银施罗德策略回报灵活配置混合型证券投资基金,证券投资基金,A股,3639281,3.22%,806574,28.47%,603808
2017-09-30,全国社保基金一零二组合,全国社保基金,A股,3159816,2.79%,959941,43.64%,603808
2017-09-30,中国建设银行股份有限公司-信诚精萃成长混合型证券投资基金,证券投资基金,A股,1599895,1.41%,新进,--,603808
2017-09-30,海通资管-民生-海通海汇系列-星石1号集合资产管理计划,集合理财计划,A股,1597981,1.41%,新进,--,603808
2017-09-30,中国农业银行股份有限公司-鹏华动力增长混合型证券投资基金(LOF),证券投资基金,A股,1528411,1.35%,新进,--,603808
2017-09-30,中国建设银行-上投摩根双息平衡混合型证券投资基金,证券投资基金,A股,1487798,1.31%,343338,30.00%,603808
2017-09-30,中信银行股份有限公司-建信环保产业股票型证券投资基金,证券投资基金,A股,1302575,1.15%,新进,--,603808
2017-09-30,华宝信托有限责任公司-“华宝丰进”107号单一资金信托,信托计划,A股,200000,0.94%,新进,--,603811
2017-09-30,全国社保基金一零二组合,全国社保基金,A股,3999914,4.85%,199952,5.26%,603816
2017-09-30,中国银行-华夏回报证券投资基金,证券投资基金,A股,3636374,4.41%,2266492,165.45%,603816
2017-09-30,中国工商银行股份有限公司-广发行业领先混合型证券投资基金,证券投资基金,A股,3398413,4.12%,-1559326,-31.45%,603816
2017-09-30,中国农业银行股份有限公司-长信内需成长混合型证券投资基金,证券投资基金,A股,2541680,3.08%,299956,13.38%,603816
2017-09-30,华夏人寿保险股份有限公司-万能保险产品,保险产品,A股,1910249,2.32%,260000,15.76%,603816
2017-09-30,中国银行-华夏回报二号证券投资基金,证券投资基金,A股,1874439,2.27%,新进,--,603816
2017-09-30,华夏银行股份有限公司-德盛精选股票证券投资基金,证券投资基金,A股,1250000,1.52%,250000,25.00%,603816
2017-09-30,中国建设银行股份有限公司-华商盛世成长混合型证券投资基金,证券投资基金,A股,1103026,1.34%,不变,--,603816
2017-09-30,中国银行股份有限公司-华泰柏瑞盛世中国混合型证券投资基金,证券投资基金,A股,1081860,1.31%,9900,0.92%,603816
2017-09-30,中国工商银行-东吴嘉禾优势精选混合型开放式证券投资基金,证券投资基金,A股,841735,1.02%,新进,--,603816
2017-09-30,中国工商银行-汇添富成长焦点混合型证券投资基金,证券投资基金,A股,12100067,9.19%,不变,--,603818
2017-09-30,中国民生银行股份有限公司-长信增利动态策略混合型证券投资基金,证券投资基金,A股,6289504,4.78%,700000,12.52%,603818
2017-09-30,中融人寿保险股份有限公司-分红保险产品,保险产品,A股,3236156,2.46%,-1100000,-25.37%,603818
2017-09-30,中国工商银行股份有限公司-汇添富蓝筹稳健灵活配置混合型证券投资基金,证券投资基金,A股,2771357,2.11%,649600,30.62%,603818
2017-09-30,中国工商银行-建信优化配置混合型证券投资基金,证券投资基金,A股,2683152,2.04%,不变,--,603818
2017-09-30,汇添富基金-农业银行-太平洋人寿-中国太平洋人寿股票主动管理型产品委托投资,基金资产管理计划,A股,2549744,1.94%,不变,--,603818
2017-09-30,中国民生银行股份有限公司-华商领先企业混合型证券投资基金,证券投资基金,A股,2500000,1.90%,-1635899,-39.55%,603818
2017-09-30,中国工商银行-广发策略优选混合型证券投资基金,证券投资基金,A股,2117284,1.61%,-68000,-3.11%,603818
2017-09-30,银河金汇证券资管-平安银行-银河嘉汇21号集合资产管理计划,集合理财计划,A股,1620000,5.40%,-1030000,-38.87%,603819
2017-09-30,方正东亚信托有限责任公司-方正东亚·百华28号证券投资集合资金信托计划,信托计划,A股,1049428,3.50%,49428,4.94%,603819
2017-09-30,华润深国投信托有限公司-润之信25期集合资金信托计划,信托计划,A股,540000,1.80%,-270000,-33.33%,603819
2017-09-30,华润深国投信托有限公司-润之信56期集合资金信托计划,信托计划,A股,416100,1.39%,-51500,-11.01%,603819
2017-09-30,中国对外经济贸易信托有限公司-外贸信托·汇富243号证券投资集合资金信托计划,信托计划,A股,350000,1.17%,新进,--,603819
2017-09-30,广东粤财信托有限公司-粤财信托-融通2号集合资金信托计划,信托计划,A股,270800,0.60%,新进,--,603823
2017-09-30,中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划,信托计划,A股,3041795,7.60%,新进,--,603825
2017-09-30,中国农业银行股份有限公司-中邮信息产业灵活配置混合型证券投资基金,证券投资基金,A股,2499797,6.25%,新进,--,603825
2017-09-30,兴业银行股份有限公司-中邮战略新兴产业混合型证券投资基金,证券投资基金,A股,1999914,5.00%,新进,--,603825
2017-09-30,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪,保险产品,A股,966500,2.42%,新进,--,603825
2017-09-30,兴业银行股份有限公司-中邮尊享一年定期开放灵活配置混合型发起式证券投资基金,证券投资基金,A股,771871,1.93%,新进,--,603825
2017-09-30,中信信托有限责任公司-中信信托鑫涌成泉金融投资集合资金信托计划,信托计划,A股,411042,1.03%,新进,--,603825
2017-09-30,中国邮政储蓄银行有限责任公司-中欧中小盘股票型证券投资基金(LOF),证券投资基金,A股,1529200,1.70%,新进,--,603826
2017-09-30,中欧基金-建设银行-中国人寿-中国人寿保险股份有限公司委托中欧基金管理有限公司中证全指组合,基金资产管理计划,A股,914937,1.02%,新进,--,603826
2017-09-30,中欧基金-兴业银行-上海兴瀚资产管理有限公司,基金资产管理计划,A股,559300,0.62%,新进,--,603826
2017-09-30,兴业国际信托有限公司-兴安8号集合资金信托,信托计划,A股,9305177,8.60%,4135634,80.00%,603828
2017-09-30,华鑫国际信托有限公司-华鑫信托·价值回报8号证券投资集合资金信托计划,信托计划,A股,4037400,3.73%,新进,--,603828
2017-09-30,全国社保基金一一二组合,全国社保基金,A股,1800720,1.66%,新进,--,603828
2017-09-30,中国银行-华夏回报证券投资基金,证券投资基金,A股,3048664,7.34%,1637112,115.98%,603833
2017-09-30,中国建设银行股份有限公司-易方达新丝路灵活配置混合型证券投资基金,证券投资基金,A股,2008495,4.84%,1395793,227.81%,603833
2017-09-30,中国银行-华夏回报二号证券投资基金,证券投资基金,A股,1687398,4.07%,846566,100.68%,603833
2017-09-30,太平人寿保险有限公司-分红-团险分红,保险产品,A股,1657711,3.99%,-50500,-2.96%,603833
2017-09-30,全国社保基金一一零组合,全国社保基金,A股,1328036,3.20%,新进,--,603833
2017-09-30,招商银行股份有限公司-国泰成长优选混合型证券投资基金,证券投资基金,A股,1204521,2.90%,330014,37.74%,603833
2017-09-30,中国邮政储蓄银行股份有限公司-易方达改革红利混合型证券投资基金,证券投资基金,A股,782365,1.88%,新进,--,603833
2017-09-30,中国建设银行股份有限公司-国泰金鑫股票型证券投资基金,证券投资基金,A股,726044,1.75%,281996,63.51%,603833
2017-09-30,中国银行-易方达积极成长证券投资基金,证券投资基金,A股,669734,1.61%,新进,--,603833
2017-09-30,中国工商银行股份有限公司-广发多策略灵活配置混合型证券投资基金,证券投资基金,A股,1460616,2.05%,新进,--,603839
2017-09-30,中国建设银行股份有限公司-银华中国梦30股票型证券投资基金,证券投资基金,A股,575400,0.81%,新进,--,603839
2017-09-30,中国银行股份有限公司-银华优质增长混合型证券投资基金,证券投资基金,A股,531655,0.75%,新进,--,603839
2017-09-30,广东粤财信托有限公司-粤财信托-融通2号集合资金信托计划,信托计划,A股,500000,0.70%,新进,--,603839
2017-09-30,中国银行-国泰金鹏蓝筹价值混合型证券投资基金,证券投资基金,A股,235400,0.33%,新进,--,603839
2017-09-30,国民信托有限公司-国民信托·祥瑞1号证券投资集合资金信托计划,信托计划,A股,652569,0.93%,新进,--,603858
2017-09-30,招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金,证券投资基金,A股,287522,0.41%,新进,--,603858
2017-09-30,云南国际信托有限公司-聚力1号集合资金信托计划,信托计划,A股,258500,0.37%,113000,77.66%,603858
2017-09-30,中国农业银行股份有限公司-国泰国证医药卫生行业指数分级证券投资基金,证券投资基金,A股,257903,0.37%,新进,--,603858
2017-09-30,交通银行股份有限公司-国联安中证医药100指数证券投资基金,证券投资基金,A股,228100,0.33%,新进,--,603858
2017-09-30,全国社保基金四一二组合,全国社保基金,A股,227000,0.33%,新进,--,603858
2017-09-30,中国工商银行股份有限公司-中欧价值智选回报混合型证券投资基金,证券投资基金,A股,218800,0.31%,新进,--,603858
2017-09-30,中国建设银行-上证180交易型开放式指数证券投资基金,证券投资基金,A股,201300,0.29%,1100,0.55%,603858
2017-09-30,中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划,信托计划,A股,740949,4.44%,新进,--,603860
2017-09-30,中国建设银行股份有限公司-华商盛世成长混合型证券投资基金,证券投资基金,A股,569974,0.47%,不变,--,603861
2017-09-30,泰康人寿保险有限责任公司-投连-创新动力,保险产品,A股,5123719,8.82%,844720,19.74%,603866
2017-09-30,泰康人寿保险有限责任公司-分红-个人分红-019L-FH002沪,保险产品,A股,780900,1.34%,新进,--,603866
2017-09-30,全国社保基金一一二组合,全国社保基金,A股,761263,1.31%,新进,--,603866
2017-09-30,全国社保基金四零六组合,全国社保基金,A股,3447647,7.91%,新进,--,603868
2017-09-30,太平资产-建设银行-太平之星安心8号资管产品,保险产品,A股,1554733,3.57%,新进,--,603868
2017-09-30,全国社保基金一一五组合,全国社保基金,A股,989970,2.27%,189970,23.75%,603868
2017-09-30,上海浦东发展银行股份有限公司-嘉实优质企业混合型证券投资基金,证券投资基金,A股,986600,2.26%,新进,--,603868
2017-09-30,中国工商银行-南方绩优成长股票型证券投资基金,证券投资基金,A股,796608,1.83%,-204892,-20.46%,603868
2017-09-30,中国工商银行股份有限公司-广发多策略灵活配置混合型证券投资基金,证券投资基金,A股,1545758,2.81%,新进,--,603877
2017-09-30,中国建设银行股份有限公司-银华中国梦30股票型证券投资基金,证券投资基金,A股,1260178,2.29%,新进,--,603877
2017-09-30,中国工商银行-诺安平衡证券投资基金,证券投资基金,A股,999949,1.82%,新进,--,603877
2017-09-30,中国太平洋人寿保险股份有限公司-分红-个人分红,保险产品,A股,820000,1.49%,新进,--,603877
2017-09-30,华润深国投信托有限公司-锐进3期博道目标缓冲集合资金信托计划,信托计划,A股,800600,1.46%,新进,--,603877
2017-09-30,建信基金-招商银行-建信乾元安享特定多个客户资产管理计划,基金资产管理计划,A股,647608,1.18%,新进,--,603877
2017-09-30,中国农业银行股份有限公司-工银瑞信信息产业混合型证券投资基金,证券投资基金,A股,484722,0.88%,新进,--,603877
2017-09-30,长安国际信托股份有限公司-长安信托-长安投资831号证券投资集合资金信托计划,信托计划,A股,481216,0.87%,新进,--,603877
2017-09-30,中国建设银行股份有限公司-交银施罗德股息优化混合型证券投资基金,证券投资基金,A股,464100,0.84%,新进,--,603877
2017-09-30,华澳国际信托有限公司-华澳·稳健1期证券投资单一资金信托,信托计划,A股,942900,1.87%,不变,--,603878
2017-09-30,上海爱建信托有限责任公司-爱建扬帆1号证券投资集合资金信托计划,信托计划,A股,1854900,5.15%,新进,--,603879
2017-09-30,上海爱建信托有限责任公司-爱建至信1号证券投资集合资金信托计划,信托计划,A股,1317201,3.66%,新进,--,603879
2017-09-30,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,证券投资基金,A股,907500,1.72%,新进,--,603881
2017-09-30,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪,保险产品,A股,10000767,11.89%,530825,5.61%,603883
2017-09-30,交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金,证券投资基金,A股,4877094,5.80%,1071443,28.15%,603883
2017-09-30,中国建设银行股份有限公司-国泰价值经典灵活配置混合型证券投资基金(LOF),证券投资基金,A股,4584380,5.45%,1819264,65.79%,603883
2017-09-30,平安资管-邮储银行-如意10号资产管理产品,保险产品,A股,1500091,1.78%,新进,--,603883
2017-09-30,中国银行-易方达积极成长证券投资基金,证券投资基金,A股,1300193,1.55%,新进,--,603883
2017-09-30,君康人寿保险股份有限公司-万能保险产品,保险产品,A股,21871165,4.07%,不变,--,603885
2017-09-30,四川信托有限公司-四川信托·泰山1号证券投资单一资金信托,信托计划,A股,12576694,2.34%,不变,--,603885
2017-09-30,云南国际信托有限公司-盛锦15号集合资金信托计划,信托计划,A股,12285419,2.29%,不变,--,603885
2017-09-30,全国社保基金五零一组合,全国社保基金,A股,12269939,2.28%,不变,--,603885
2017-09-30,云南国际信托有限公司-聚信5号集合资金信托计划,信托计划,A股,4626413,3.57%,不变,--,603888
2017-09-30,华润深国投信托有限公司-润之信28期集合资金信托计划,信托计划,A股,3965090,3.06%,不变,--,603888
2017-09-30,鹏华资产-浦发银行-鹏华资产金润24号资产管理计划,基金资产管理计划,A股,3172250,2.44%,不变,--,603888
2017-09-30,中铁宝盈资产-广发银行-中铁宝盈-夺宝1号资产管理计划,基金资产管理计划,A股,1957693,1.51%,不变,--,603888
2017-09-30,融通资本-兴业银行-融通资本融腾9号资产管理计划,基金资产管理计划,A股,1620518,1.25%,不变,--,603888
2017-09-30,九泰基金-浦发银行-九泰基金-恒胜新动力分级1号资产管理计划,基金资产管理计划,A股,1491850,1.15%,不变,--,603888
2017-09-30,陕西省国际信托股份有限公司-陕国投·正灏39号证券投资集合资金信托计划,信托计划,A股,974250,0.75%,新进,--,603888
2017-09-30,中海信托股份有限公司-中海-浦江之星274号-博海汇金一号集合资金信托,信托计划,A股,417600,1.19%,172900,70.66%,603896
2017-09-30,鹏华资产-兴业银行-鹏华资产德传医疗资产管理计划,基金资产管理计划,A股,351849,1.01%,新进,--,603896
2017-09-30,中国银行股份有限公司-上投摩根核心成长股票型证券投资基金,证券投资基金,A股,2152862,2.42%,334130,18.37%,603898
2017-09-30,全国社保基金四一八组合,全国社保基金,A股,1588216,1.78%,105600,7.12%,603898
2017-09-30,中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金,证券投资基金,A股,1371747,1.54%,-1372555,-50.01%,603898
2017-09-30,中国工商银行股份有限公司-南方稳健成长证券投资基金,证券投资基金,A股,1360637,1.53%,新进,--,603898
2017-09-30,中国工商银行-南方稳健成长贰号证券投资基金,证券投资基金,A股,1221961,1.37%,新进,--,603898
2017-09-30,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪,保险产品,A股,1000072,1.12%,新进,--,603898
2017-09-30,中国银行股份有限公司-景顺长城鼎益混合型证券投资基金(LOF),证券投资基金,A股,7335228,3.27%,1020562,16.16%,603899
2017-09-30,幸福人寿保险股份有限公司-万能险,保险产品,A股,7037842,3.14%,-2114701,-23.11%,603899
2017-09-30,兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金,证券投资基金,A股,6841607,3.05%,196000,2.95%,603899
2017-09-30,中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金,证券投资基金,A股,5150045,2.30%,635779,14.08%,603899
2017-09-30,交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金,证券投资基金,A股,4480092,2.00%,新进,--,603899
2017-09-30,中国建设银行股份有限公司-国泰价值经典灵活配置混合型证券投资基金(LOF),证券投资基金,A股,4480044,2.00%,新进,--,603899
2017-09-30,兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划,基金资产管理计划,A股,4253252,1.90%,不变,--,603899
2017-09-30,中国农业银行股份有限公司-新华行业轮换灵活配置混合型证券投资基金,证券投资基金,A股,1834980,3.02%,695180,60.99%,603900
2017-09-30,中国建设银行股份有限公司-嘉实新消费股票型证券投资基金,证券投资基金,A股,1792951,2.95%,新进,--,603900
2017-09-30,中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金,证券投资基金,A股,851480,1.40%,新进,--,603900
2017-09-30,中国建设银行股份有限公司-易方达新丝路灵活配置混合型证券投资基金,证券投资基金,A股,616000,1.01%,新进,--,603900
2017-09-30,中国平安财产保险股份有限公司-传统-普通保险产品,保险产品,A股,420000,0.69%,新进,--,603900
2017-09-30,中国光大银行股份有限公司-泓德优选成长混合型证券投资基金,证券投资基金,A股,3993909,2.59%,-1308700,-24.68%,603901
2017-09-30,交通银行股份有限公司-泓德优势领航灵活配置混合型证券投资基金,证券投资基金,A股,903262,0.59%,-458000,-33.65%,603901
2017-09-30,银河金汇证券资管-平安银行-银河嘉汇21号集合资产管理计划,集合理财计划,A股,3550000,6.83%,新进,--,603906
2017-09-30,华润深国投信托有限公司-润之信25期集合资金信托计划,信托计划,A股,2020000,3.88%,新进,--,603906
2017-09-30,方正东亚信托有限责任公司-方正东亚·百华28号证券投资集合资金信托计划,信托计划,A股,687498,1.32%,新进,--,603906
2017-09-30,华润深国投信托有限公司-润之信56期集合资金信托计划,信托计划,A股,150031,0.29%,新进,--,603906
2017-09-30,云南国际信托有限公司-鸿源1号证券投资集合资金信托计划,信托计划,A股,426600,1.71%,新进,--,603909
2017-09-30,中国建设银行股份有限公司-摩根士丹利华鑫多因子精选策略混合型证券投资基金,证券投资基金,A股,234300,0.94%,-13200,-5.33%,603909
2017-09-30,长安国际信托股份有限公司-长安信托-长安投资798号(长安汇辰信托)证券投资集合资金信托计划,信托计划,A股,6080000,5.25%,1579940,35.11%,603919
2017-09-30,中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金,证券投资基金,A股,1793624,1.55%,新进,--,603919
2017-09-30,中国银行股份有限公司-招商中证白酒指数分级证券投资基金,证券投资基金,A股,1038963,0.90%,377865,57.16%,603919
2017-09-30,宁波银行股份有限公司-银华盛世精选灵活配置混合型发起式证券投资基金,证券投资基金,A股,579380,0.50%,新进,--,603919
2017-09-30,北方国际信托股份有限公司-北方信托万维一号结构化证券投资集合资金信托计划,信托计划,A股,100000,0.33%,新进,--,603926
2017-09-30,华宝信托有限责任公司-“华宝丰进”107号单一资金信托,信托计划,A股,368890,0.73%,-1621898,-81.47%,603928
2017-09-30,中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金,证券投资基金,A股,1071089,2.01%,新进,--,603929
2017-09-30,中国建设银行股份有限公司-交银施罗德主题优选灵活配置混合型证券投资基金,证券投资基金,A股,909956,1.71%,新进,--,603929
2017-09-30,中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金,证券投资基金,A股,803200,1.51%,新进,--,603929
2017-09-30,中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金,证券投资基金,A股,592473,1.11%,新进,--,603929
2017-09-30,中国农业银行股份有限公司-新华行业轮换灵活配置混合型证券投资基金,证券投资基金,A股,530420,0.99%,新进,--,603929
2017-09-30,中国银行股份有限公司-金鹰行业优势混合型证券投资基金,证券投资基金,A股,409103,0.77%,新进,--,603929
2017-09-30,中国工商银行股份有限公司-新华泛资源优势灵活配置混合型证券投资基金,证券投资基金,A股,374500,0.70%,新进,--,603929
2017-09-30,中国农业银行股份有限公司-新华优选成长混合型证券投资基金,证券投资基金,A股,360000,0.67%,新进,--,603929
2017-09-30,中国建设银行股份有限公司-新华战略新兴产业灵活配置混合型证券投资基金,证券投资基金,A股,360000,0.67%,新进,--,603929
2017-09-30,山东省国际信托股份有限公司-积胜1期证券投资集合资金信托计划,信托计划,A股,331200,0.62%,新进,--,603929
2017-09-30,中国工商银行股份有限公司-南方创新经济灵活配置混合型证券投资基金,证券投资基金,A股,170746,0.67%,新进,--,603933
2017-09-30,中国工商银行股份有限公司-南方新优享灵活配置混合型证券投资基金,证券投资基金,A股,156057,0.61%,新进,--,603933
2017-09-30,国民信托有限公司-金鹰4号证券投资集合资金信托计划,信托计划,A股,1266775,2.26%,新进,--,603936
2017-09-30,华鑫国际信托有限公司-华鑫信托·华鹏3号集合资金信托计划,信托计划,A股,1060814,1.89%,新进,--,603936
2017-09-30,国民信托有限公司-金汇5号集合资金信托计划,信托计划,A股,1041765,1.86%,新进,--,603936
2017-09-30,中国农业银行股份有限公司-中邮核心优势灵活配置混合型证券投资基金,证券投资基金,A股,635300,1.69%,新进,--,603938
2017-09-30,银河金汇证券资管-平安银行-银河嘉汇21号集合资产管理计划,集合理财计划,A股,488700,1.30%,新进,--,603938
2017-09-30,中国建设银行股份有限公司-中邮低碳经济灵活配置混合型证券投资基金,证券投资基金,A股,360000,0.96%,新进,--,603938
2017-09-30,华润深国投信托有限公司-润之信25期集合资金信托计划,信托计划,A股,270000,0.72%,新进,--,603938
2017-09-30,招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金,证券投资基金,A股,10100077,5.08%,-235500,-2.28%,603939
2017-09-30,国联安基金-浦发银行-北京信托-北京信托·丰收理财018号集合资金信托计划,基金资产管理计划,A股,4190126,2.11%,新进,--,603939
2017-09-30,中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金,证券投资基金,A股,3176708,1.60%,923016,40.96%,603939
2017-09-30,博时基金-招商银行-博时基金-中船岳升3号资产管理计划,基金资产管理计划,A股,2694300,1.36%,新进,--,603939
2017-09-30,中国农业银行股份有限公司-新华行业轮换灵活配置混合型证券投资基金,证券投资基金,A股,263400,1.21%,新进,--,603955
2017-09-30,中海信托股份有限公司-中海-浦江之星274号-博海汇金一号集合资金信托,信托计划,A股,238900,1.10%,不变,--,603955
2017-09-30,中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金,证券投资基金,A股,1634044,1.54%,新进,--,603959
2017-09-30,中国银行股份有限公司-银华领先策略混合型证券投资基金,证券投资基金,A股,1418248,1.33%,新进,--,603959
2017-09-30,中国建设银行股份有限公司-中欧明睿新常态混合型证券投资基金,证券投资基金,A股,1296805,1.22%,新进,--,603959
2017-09-30,中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金,证券投资基金,A股,1253635,1.18%,新进,--,603959
2017-09-30,全国社保基金四零四组合,全国社保基金,A股,1748104,6.72%,1348112,337.03%,603960
2017-09-30,中国农业银行股份有限公司-宝盈科技30灵活配置混合型证券投资基金,证券投资基金,A股,1309880,5.04%,999880,322.54%,603960
2017-09-30,招商银行股份有限公司-鹏华新兴产业混合型证券投资基金,证券投资基金,A股,777395,2.99%,293995,60.82%,603960
2017-09-30,中国农业银行股份有限公司-宝盈鸿利收益灵活配置混合型证券投资基金,证券投资基金,A股,369890,1.42%,新进,--,603960
2017-09-30,中国建设银行股份有限公司-上投摩根民生需求股票型证券投资基金,证券投资基金,A股,2313999,1.69%,新进,--,603968
2017-09-30,太平人寿保险有限公司-分红-个险分红,保险产品,A股,2288935,1.68%,39229,1.74%,603968
2017-09-30,中国人寿保险股份有限公司-分红-个人分红-005L-FH002沪,保险产品,A股,1948203,1.43%,新进,--,603968
2017-09-30,中国民生信托有限公司-民生信托·价值精选8期证券投资资金信托,信托计划,A股,1110800,0.81%,新进,--,603968
2017-09-30,中国建设银行股份有限公司-摩根士丹利华鑫多因子精选策略混合型证券投资基金,证券投资基金,A股,382323,0.69%,-37382,-8.91%,603977
2017-09-30,全国社保基金一零八组合,全国社保基金,A股,1339952,6.70%,新进,--,603978
2017-09-30,泰康人寿保险有限责任公司-投连-行业配置,保险产品,A股,285951,1.43%,新进,--,603978
2017-09-30,泰康人寿保险有限责任公司-分红-个人分红-019L-FH002沪,保险产品,A股,208000,1.04%,新进,--,603978
2017-09-30,华润深国投信托有限公司-赢通14号单一资金信托,信托计划,A股,9258080,3.81%,2136480,30.00%,603979
2017-09-30,全国社保基金六零二组合,全国社保基金,A股,2460172,1.01%,567732,30.00%,603979
2017-09-30,华鑫国际信托有限公司-华鑫信托·价值回报5号证券投资集合资金信托计划,信托计划,A股,2216811,0.91%,新进,--,603979
