日期,股东名称,股东性质,股份类型,持股数(股),占总流通股本持股比例,增减(股),变动比例,code
2017-09-30,邓义妹,个人,A股,941300,0.13%,新进,--,601228
2017-09-30,郑伟康,个人,A股,2010715,0.26%,新进,--,601229
2017-09-30,陈士良,个人,A股,76176760,6.32%,不变,--,601233
2017-09-30,庞庆华,个人,A股,1362900000,20.86%,不变,--,601258
2017-09-30,杨家庆,个人,A股,119480900,1.83%,不变,--,601258
2017-09-30,贺立新,个人,A股,115392200,1.77%,不变,--,601258
2017-09-30,裴文会,个人,A股,108515210,1.66%,不变,--,601258
2017-09-30,郭文义,个人,A股,100715312,1.54%,不变,--,601258
2017-09-30,杨晓光,个人,A股,90992200,1.39%,不变,--,601258
2017-09-30,王玉生,个人,A股,88340000,1.35%,不变,--,601258
2017-09-30,克彩君,个人,A股,71325100,1.09%,不变,--,601258
2017-09-30,刘国本,个人,A股,226441028,26.69%,不变,--,601311
2017-09-30,刘长来,个人,A股,28414380,3.35%,不变,--,601311
2017-09-30,杨诗军,个人,A股,21605674,2.55%,不变,--,601311
2017-09-30,王从强,个人,A股,18439328,2.17%,不变,--,601311
2017-09-30,谭文萍,个人,A股,11286154,1.33%,不变,--,601311
2017-09-30,路明占,个人,A股,10008084,1.18%,新进,--,601311
2017-09-30,侯立媛,个人,A股,1904100,0.14%,新进,--,601326
2017-09-30,关雁红,个人,A股,1600500,0.12%,新进,--,601326
2017-09-30,尹宏,个人,A股,1160500,0.08%,新进,--,601326
2017-09-30,黄素珍,个人,A股,1054800,0.08%,新进,--,601326
2017-09-30,瞿明淑,个人,A股,1017200,0.07%,新进,--,601326
2017-09-30,陈庆秋,个人,A股,916600,0.07%,新进,--,601326
2017-09-30,易刚权,个人,A股,910000,0.07%,新进,--,601326
2017-09-30,黄河,个人,A股,870200,0.06%,新进,--,601326
2017-09-30,周蓉,个人,A股,34023300,0.48%,新进,--,601333
2017-09-30,杨卫新,个人,A股,273852704,18.26%,不变,--,601339
2017-09-30,杨卫国,个人,A股,115525122,7.70%,不变,--,601339
2017-09-30,郑亚斐,个人,A股,75000000,5.00%,不变,--,601339
2017-09-30,徐晨博,个人,A股,702615,0.40%,新进,--,601366
2017-09-30,史国栋,个人,A股,462300,0.26%,新进,--,601366
2017-09-30,崔雄,个人,A股,369142,0.21%,不变,--,601366
2017-09-30,涂小琴,个人,A股,359000,0.20%,新进,--,601366
2017-09-30,罗继芳,个人,A股,358401,0.20%,新进,--,601366
2017-09-30,姜海华,个人,A股,300000,0.17%,新进,--,601366
2017-09-30,朱家龙,个人,A股,296900,0.17%,新进,--,601366
2017-09-30,李宁,个人,A股,285700,0.16%,新进,--,601366
2017-09-30,丘建武,个人,A股,285646,0.16%,新进,--,601366
2017-09-30,张慕中,个人,A股,2930000,1.00%,不变,--,601368
2017-09-30,江艳,个人,A股,2166626,0.74%,84000,4.03%,601368
2017-09-30,姚志平,个人,A股,2104674,0.72%,451900,27.34%,601368
2017-09-30,任东梅,个人,A股,1020000,0.35%,不变,--,601368
2017-09-30,李太杰,个人,A股,41550000,2.54%,-60000,-0.14%,601369
2017-09-30,印建安,个人,A股,5766500,0.35%,不变,--,601369
2017-09-30,董平,个人,A股,5029600,0.31%,不变,--,601369
2017-09-30,李淑华,个人,A股,4670700,0.24%,新进,--,601375
2017-09-30,廖阳生,个人,A股,1800000,0.09%,新进,--,601375
2017-09-30,陈颢之,个人,A股,25924167,1.28%,新进,--,601388
2017-09-30,梅玲,个人,A股,14404701,0.71%,新进,--,601388
2017-09-30,胡燕銮,个人,A股,13057400,0.64%,新进,--,601388
2017-09-30,陈建华,个人,A股,12034600,0.59%,新进,--,601388
2017-09-30,陈枫,个人,A股,9920764,0.49%,新进,--,601388
2017-09-30,林森艺,个人,A股,693600,0.40%,新进,--,601500
2017-09-30,孙振旺,个人,A股,600500,0.34%,新进,--,601500
2017-09-30,郝峰,个人,A股,442333,0.25%,1000,0.23%,601500
2017-09-30,孟惠强,个人,A股,419000,0.24%,新进,--,601500
2017-09-30,金霞云,个人,A股,400675,0.23%,新进,--,601500
2017-09-30,吴青,个人,A股,386800,0.22%,不变,--,601500
2017-09-30,胡英凯,个人,A股,336700,0.19%,35000,11.60%,601500
2017-09-30,李燕华,个人,A股,280000,0.16%,新进,--,601500
2017-09-30,黄晓鹏,个人,A股,92640750,8.33%,不变,--,601515
2017-09-30,黄炳泉,个人,A股,20000000,1.80%,不变,--,601515
2017-09-30,黄晓佳,个人,A股,14702528,1.32%,不变,--,601515
2017-09-30,洪添荣,个人,A股,12900000,1.16%,新进,--,601515
2017-09-30,宋世麟,个人,A股,5864495,0.48%,新进,--,601518
2017-09-30,孙晓东,个人,A股,3170400,0.26%,53700,1.72%,601518
2017-09-30,苏成,个人,A股,2649500,0.22%,不变,--,601518
2017-09-30,全武范,个人,A股,2560000,0.21%,不变,--,601518
2017-09-30,李梅芳,个人,A股,2437800,0.20%,新进,--,601518
2017-09-30,林安通,个人,A股,2016600,0.17%,不变,--,601518
2017-09-30,沈盛,个人,A股,1918000,0.16%,70000,3.79%,601518
2017-09-30,梁崇杰,个人,A股,1785502,0.15%,新进,--,601518
2017-09-30,张长虹,个人,A股,704792657,35.46%,-400000000,-36.21%,601519
2017-09-30,张婷,个人,A股,85025402,4.28%,不变,--,601519
2017-09-30,张志宏,个人,A股,51238600,2.58%,不变,--,601519
2017-09-30,王玫,个人,A股,11000000,0.55%,不变,--,601519
2017-09-30,张跃军,个人,A股,10000000,0.50%,不变,--,601519
2017-09-30,刘大海,个人,A股,5000000,0.25%,不变,--,601519
2017-09-30,陆丽丽,个人,A股,3734100,0.19%,新进,--,601519
2017-09-30,沈宇,个人,A股,3378017,0.17%,不变,--,601519
2017-09-30,钟奇光,个人,A股,17550200,0.31%,-3416600,-16.30%,601558
2017-09-30,徐开东,个人,A股,12544338,0.22%,不变,--,601558
2017-09-30,李宝玉,个人,A股,10105350,0.18%,304200,3.10%,601558
2017-09-30,刘丽丽,个人,A股,9910250,0.18%,不变,--,601558
2017-09-30,樊文彪,个人,A股,9469600,0.17%,不变,--,601558
2017-09-30,刘运达,个人,A股,8881600,0.16%,新进,--,601558
2017-09-30,谢晶,个人,A股,8562900,1.49%,新进,--,601566
2017-09-30,王乐,个人,A股,8562843,1.49%,新进,--,601566
2017-09-30,郑坚江,个人,A股,104286730,8.43%,不变,--,601567
2017-09-30,陆安君,个人,A股,46760250,3.78%,不变,--,601567
2017-09-30,郑江,个人,A股,40500000,3.28%,不变,--,601567
2017-09-30,何锡万,个人,A股,35420000,2.86%,不变,--,601567
2017-09-30,竺琪君,个人,A股,27150000,2.20%,不变,--,601567
2017-09-30,陈益维,个人,A股,9000000,2.25%,不变,--,601579
2017-09-30,潘洪平,个人,A股,6700000,1.68%,不变,--,601579
2017-09-30,邵宝华,个人,A股,3700000,0.93%,不变,--,601579
2017-09-30,潘为民,个人,A股,3300000,0.83%,不变,--,601579
2017-09-30,王桂珍,个人,A股,2391597,0.60%,349497,17.11%,601579
2017-09-30,郑惠华,个人,A股,1350700,1.27%,769400,132.36%,601595
2017-09-30,林皓,个人,A股,1002948,0.95%,-520818,-34.18%,601595
2017-09-30,陈平,个人,A股,808000,0.76%,33000,4.26%,601595
2017-09-30,徐莺,个人,A股,755085,0.71%,不变,--,601595
2017-09-30,张显峰,个人,A股,660672,0.62%,新进,--,601595
2017-09-30,张彤,个人,A股,600100,0.57%,不变,--,601595
2017-09-30,许晓芬,个人,A股,500000,0.47%,60000,13.64%,601595
2017-09-30,王超,个人,A股,433300,0.41%,新进,--,601595
2017-09-30,钱文龙,个人,A股,118923722,13.94%,不变,--,601599
2017-09-30,钱忠伟,个人,A股,47511006,5.57%,不变,--,601599
2017-09-30,缪进义,个人,A股,47499404,5.57%,不变,--,601599
2017-09-30,陈瀚海,个人,A股,32522740,3.81%,不变,--,601599
2017-09-30,陈海东,个人,A股,9298000,1.09%,不变,--,601599
2017-09-30,张爱农,个人,A股,13933050,0.33%,新进,--,601608
2017-09-30,韩雅文,个人,A股,1400000,0.15%,新进,--,601611
2017-09-30,ZHAO SHU WEN,个人,A股,25100820,2.68%,不变,--,601616
2017-09-30,李忠琴,个人,A股,20100000,2.15%,不变,--,601616
2017-09-30,沈丽华,个人,A股,11000078,1.18%,500000,4.76%,601616
2017-09-30,张丽姿,个人,A股,6813781,0.73%,不变,--,601616
2017-09-30,谢红秀,个人,A股,5123947,0.55%,-600,-0.01%,601616
2017-09-30,陈克清,个人,A股,4979700,0.53%,不变,--,601616
2017-09-30,朱光明,个人,A股,4723776,0.50%,不变,--,601616
2017-09-30,黄灿良,个人,A股,13580000,0.07%,不变,--,601618
2017-09-30,王超,个人,A股,1627800,0.84%,新进,--,601619
2017-09-30,黄开国,个人,A股,884200,0.46%,新进,--,601619
2017-09-30,黄婷,个人,A股,723900,0.37%,新进,--,601619
2017-09-30,张鸾,个人,A股,583400,0.30%,新进,--,601619
2017-09-30,余晓玲,个人,A股,472000,0.24%,新进,--,601619
2017-09-30,陶娜,个人,A股,442500,0.23%,新进,--,601619
2017-09-30,赵雪英,个人,A股,400000,0.21%,新进,--,601619
2017-09-30,张翼标,个人,A股,399136,0.21%,新进,--,601619
2017-09-30,舒华,个人,A股,399100,0.21%,新进,--,601619
2017-09-30,曾志斌,个人,A股,389800,0.20%,新进,--,601619
2017-09-30,俞其兵,个人,A股,402500000,16.04%,不变,--,601636
2017-09-30,黄炳龙,个人,A股,8100000,0.32%,新进,--,601636
2017-09-30,王大彩,个人,A股,6890448,0.27%,新进,--,601636
2017-09-30,叶发根,个人,A股,6240000,0.25%,新进,--,601636
2017-09-30,丁海忠,个人,A股,17662530,0.75%,新进,--,601666
2017-09-30,马廷义,个人,A股,105916800,22.17%,不变,--,601677
2017-09-30,雷敬国,个人,A股,29476800,6.17%,不变,--,601677
2017-09-30,王占标,个人,A股,24930000,5.22%,-200,0.00%,601677
2017-09-30,马廷耀,个人,A股,23677234,4.96%,不变,--,601677
2017-09-30,化新民,个人,A股,17696913,3.70%,不变,--,601677
2017-09-30,李可伟,个人,A股,15284400,3.20%,不变,--,601677
2017-09-30,马跃平,个人,A股,14340400,3.00%,不变,--,601677
2017-09-30,许磊,个人,A股,6996000,1.46%,6000,0.09%,601677
2017-09-30,许喆,个人,A股,6907900,1.45%,5000,0.07%,601677
2017-09-30,张忠正,个人,A股,99792000,8.40%,不变,--,601678
2017-09-30,石秦岭,个人,A股,47519856,4.00%,不变,--,601678
2017-09-30,李德敏,个人,A股,20108640,1.69%,不变,--,601678
2017-09-30,王黎明,个人,A股,19944000,1.68%,不变,--,601678
2017-09-30,金建全,个人,A股,19930339,1.68%,不变,--,601678
2017-09-30,王树华,个人,A股,18720000,1.58%,不变,--,601678
2017-09-30,初照圣,个人,A股,18504000,1.56%,不变,--,601678
2017-09-30,尹俊涛,个人,A股,22477898,0.75%,-975000,-4.16%,601699
2017-09-30,范建刚,个人,A股,331340000,29.29%,不变,--,601700
2017-09-30,范立义,个人,A股,240975000,21.30%,不变,--,601700
2017-09-30,范岳英,个人,A股,68850000,6.09%,不变,--,601700
2017-09-30,谢佐鹏,个人,A股,5300000,0.47%,-113750,-2.10%,601700
2017-09-30,赵金元,个人,A股,4563700,0.40%,不变,--,601700
2017-09-30,马桂荣,个人,A股,4164582,0.37%,-206200,-4.72%,601700
2017-09-30,李俊,个人,A股,16000000,0.99%,不变,--,601717
2017-09-30,丁政华,个人,A股,7740000,0.20%,100000,1.31%,601718
2017-09-30,王一丁,个人,A股,18864000,1.93%,-5600000,-22.89%,601789
2017-09-30,孟文华,个人,A股,6128868,0.63%,不变,--,601789
2017-09-30,徐文卫,个人,A股,6000000,0.61%,不变,--,601789
2017-09-30,翁海勇,个人,A股,5970000,0.61%,不变,--,601789
2017-09-30,潘信强,个人,A股,5504742,0.56%,20000,0.36%,601789
2017-09-30,陈建国,个人,A股,4400000,0.45%,不变,--,601789
2017-09-30,乌家瑜,个人,A股,4000400,0.41%,不变,--,601789
2017-09-30,张素芬,个人,A股,3610000,0.37%,-3380000,-48.35%,601789
2017-09-30,王善波,个人,A股,3076690,0.32%,新进,--,601789
2017-09-30,吴玉梅,个人,A股,2000000,0.56%,不变,--,601798
2017-09-30,路宏杰,个人,A股,740000,0.21%,-2300,-0.31%,601798
2017-09-30,马坚鸿,个人,A股,728508,0.21%,不变,--,601798
2017-09-30,郭庆智,个人,A股,684900,0.19%,新进,--,601798
2017-09-30,周晓萍,个人,A股,103002120,37.30%,不变,--,601799
2017-09-30,周八斤,个人,A股,37535380,13.59%,不变,--,601799
2017-09-30,张凤桐,个人,A股,3165860,0.07%,460121,17.01%,601808
2017-09-30,望朦,个人,A股,2848157,0.06%,新进,--,601808
2017-09-30,LEUNG YOK FUN,个人,H股,5000000,0.78%,不变,--,601811
2017-09-30,SUEN SHUK MING,个人,H股,1000000,0.16%,不变,--,601811
2017-09-30,黄云,个人,A股,400000,0.31%,-195000,-32.77%,601858
2017-09-30,顾喜平,个人,A股,389800,0.30%,新进,--,601858
2017-09-30,曾民,个人,A股,277000,0.21%,新进,--,601858
2017-09-30,应文虎,个人,A股,272600,0.21%,新进,--,601858
2017-09-30,解娟,个人,A股,235200,0.18%,新进,--,601858
2017-09-30,刘汉波,个人,A股,232300,0.18%,新进,--,601858
2017-09-30,林启群,个人,A股,222400,0.17%,新进,--,601858
2017-09-30,张红盈,个人,A股,217400,0.17%,新进,--,601858
2017-09-30,肖振才,个人,A股,210000,0.16%,新进,--,601858
2017-09-30,南存辉,个人,A股,74515267,5.63%,不变,--,601877
2017-09-30,南存飞,个人,A股,22240090,1.68%,-165700,-0.74%,601877
2017-09-30,朱信敏,个人,A股,21755803,1.64%,不变,--,601877
2017-09-30,吴炳池,个人,A股,10846536,0.82%,不变,--,601877
2017-09-30,林黎明,个人,A股,7024050,0.53%,不变,--,601877
2017-09-30,查根楼,个人,A股,1048300,0.31%,新进,--,601878
2017-09-30,徐冯梁,个人,A股,976600,0.29%,新进,--,601878
2017-09-30,戚石飞,个人,A股,912500,0.27%,新进,--,601878
2017-09-30,李卓强,个人,A股,880000,0.26%,新进,--,601878
2017-09-30,刘长杰,个人,A股,12834896,0.10%,11554407,902.34%,601880
2017-09-30,戴杏梨,个人,A股,7966636,0.19%,新进,--,601881
2017-09-30,王明霞,个人,A股,5425477,0.13%,1866665,52.45%,601881
2017-09-30,李欣,个人,A股,241800,0.46%,-576900,-70.47%,601882
2017-09-30,吴惠中,个人,A股,226007,0.43%,6707,3.06%,601882
2017-09-30,刘佳芳,个人,A股,171300,0.33%,新进,--,601882
2017-09-30,宋小凤,个人,A股,170032,0.33%,新进,--,601882
2017-09-30,叶济全,个人,A股,150000,0.29%,新进,--,601882
2017-09-30,刘载望,个人,A股,289307866,25.07%,不变,--,601886
2017-09-30,王晓玎,个人,A股,8218900,0.71%,-70800,-0.85%,601886
2017-09-30,赵静,个人,A股,7064171,0.61%,新进,--,601886
2017-09-30,赵荣林,个人,A股,6969600,0.60%,新进,--,601886
2017-09-30,赵青保,个人,A股,6842289,0.59%,新进,--,601886
2017-09-30,潘斐莲,个人,A股,23360000,1.20%,6952030,42.37%,601888
2017-09-30,戴靖,个人,A股,10081700,0.52%,新进,--,601888
2017-09-30,陶安祥,个人,A股,265793716,27.70%,不变,--,601890
2017-09-30,陶兴,个人,A股,71832252,7.49%,不变,--,601890
2017-09-30,施建华,个人,A股,15168747,1.58%,不变,--,601890
2017-09-30,陶良凤,个人,A股,7663631,0.80%,不变,--,601890
2017-09-30,刘斌,个人,A股,7260000,0.76%,10000,0.14%,601890
2017-09-30,朱志华,个人,A股,6871702,0.72%,不变,--,601890
2017-09-30,李汉明,个人,A股,6705443,0.70%,不变,--,601890
2017-09-30,王桂琴,个人,A股,6075190,0.63%,不变,--,601890
2017-09-30,沈义成,个人,A股,5602914,0.58%,不变,--,601890
2017-09-30,陶媛,个人,A股,5195226,0.54%,不变,--,601890
2017-09-30,徐开东,个人,A股,40655146,0.31%,-80000,-0.20%,601898
2017-09-30,陈景河,个人,"A股,H股",110000000,0.51%,不变,--,601899
2017-09-30,罗银辉,个人,A股,1464844,0.83%,-3100,-0.21%,601900
2017-09-30,杜保辉,个人,A股,1300000,0.74%,不变,--,601900
2017-09-30,江利,个人,A股,883510,0.50%,173510,24.44%,601900
2017-09-30,庄雪亮,个人,A股,826200,0.47%,4900,0.60%,601900
2017-09-30,王安成,个人,A股,800000,0.46%,不变,--,601900
2017-09-30,张健良,个人,A股,708200,0.40%,新进,--,601900
2017-09-30,吴天萍,个人,A股,672000,0.38%,-100000,-12.95%,601900
2017-09-30,冯焕培,个人,A股,449698668,22.56%,新进,--,601908
2017-09-30,王涛,个人,A股,4756600,0.18%,319300,7.20%,601918
2017-09-30,庄建新,个人,A股,4000000,0.15%,-4689741,-53.97%,601918
2017-09-30,高文武,个人,A股,3319840,0.13%,新进,--,601918
2017-09-30,张卫东,个人,A股,3600000,0.14%,新进,--,601928
2017-09-30,张轩松,个人,A股,1612770406,24.78%,不变,--,601933
2017-09-30,张轩宁,个人,A股,991748320,15.24%,不变,--,601933
2017-09-30,郑文宝,个人,A股,182576880,2.81%,不变,--,601933
2017-09-30,叶兴针,个人,A股,182576880,2.81%,不变,--,601933
2017-09-30,谢香镇,个人,A股,182576880,2.81%,不变,--,601933
2017-09-30,杨素英,个人,A股,1730602,0.47%,新进,--,601949
2017-09-30,彭鹏,个人,A股,1601958,0.44%,新进,--,601949
2017-09-30,范静静,个人,A股,1407800,0.39%,新进,--,601949
2017-09-30,黄河,个人,A股,1383700,0.38%,新进,--,601949
2017-09-30,吕善广,个人,A股,1221400,0.34%,新进,--,601949
2017-09-30,陈学钢,个人,A股,1165000,0.32%,新进,--,601949
2017-09-30,林学才,个人,A股,1132000,0.31%,新进,--,601949
2017-09-30,王思言,个人,A股,1114635,0.31%,新进,--,601949
2017-09-30,王宏,个人,A股,1108900,0.30%,新进,--,601949
2017-09-30,贺洁,个人,A股,900000,0.25%,新进,--,601949
2017-09-30,赵坚,个人,A股,1470754,0.57%,新进,--,601952
2017-09-30,莫常春,个人,A股,11236542,0.35%,172342,1.56%,601958
2017-09-30,申韬,个人,A股,6992947,0.22%,47,0.00%,601958
2017-09-30,陈玉青,个人,A股,6000000,0.19%,新进,--,601958
2017-09-30,邓志华,个人,A股,5461700,0.17%,新进,--,601958
2017-09-30,朱晔,个人,A股,10748800,1.12%,304800,2.92%,601965
2017-09-30,朱淑杰,个人,A股,4068000,1.30%,374000,10.12%,601968
2017-09-30,林仲,个人,A股,3237000,1.03%,新进,--,601968
2017-09-30,纪欣,个人,A股,1508900,0.48%,53000,3.64%,601968
2017-09-30,李强,个人,A股,1126100,0.36%,新进,--,601968
2017-09-30,何迎春,个人,A股,989600,0.32%,12700,1.30%,601968
2017-09-30,钟大根,个人,A股,7562669,0.88%,-9714002,-56.23%,601969
2017-09-30,冯烈耀,个人,A股,3526400,0.41%,8200,0.23%,601969
2017-09-30,冯伟健,个人,A股,3105142,0.36%,不变,--,601969
2017-09-30,刘竞涛,个人,A股,1060700,0.12%,-35500,-3.24%,601969
2017-09-30,许芝弟,个人,A股,741600,0.09%,新进,--,601969
2017-09-30,张智广,个人,A股,688901,0.08%,新进,--,601969
2017-09-30,符凌凌,个人,A股,650000,0.08%,新进,--,601969
2017-09-30,王淑霞,个人,A股,4213800,0.45%,不变,--,601996
2017-09-30,李军,个人,A股,4200300,0.45%,87800,2.13%,601996
2017-09-30,吴广宇,个人,A股,3880001,0.41%,新进,--,601996
2017-09-30,沈立人,个人,A股,3342700,0.36%,不变,--,601996
2017-09-30,田四荣,个人,A股,2770000,0.30%,138600,5.27%,601996
2017-09-30,郝明霞,个人,A股,1598996,0.29%,不变,--,601999
2017-09-30,雷鸣,个人,A股,1177488,0.21%,不变,--,601999
2017-09-30,黄梅仙,个人,A股,938018,0.17%,不变,--,601999
2017-09-30,徐发,个人,A股,905907,0.16%,不变,--,601999
2017-09-30,王振滔,个人,A股,60556717,15.10%,不变,--,603001
2017-09-30,王晨,个人,A股,40000000,9.98%,不变,--,603001
2017-09-30,王进权,个人,A股,19950000,4.98%,不变,--,603001
2017-09-30,张素芬,个人,A股,8360000,1.38%,1810000,27.63%,603002
2017-09-30,王美花,个人,A股,2502590,0.41%,-100000,-3.84%,603002
2017-09-30,李剑东,个人,A股,2127571,0.35%,不变,--,603002
2017-09-30,孟庆萍,个人,A股,2006393,0.33%,-450000,-18.32%,603002
2017-09-30,何建东,个人,A股,20359486,4.62%,新进,--,603003
2017-09-30,徐增增,个人,A股,12015653,2.72%,不变,--,603003
2017-09-30,刘振光,个人,A股,6259090,1.42%,不变,--,603003
2017-09-30,GILLAD GAL-OR,个人,A股,3530530,2.06%,不变,--,603005
2017-09-30,张桂华,个人,A股,4160000,5.94%,不变,--,603006
2017-09-30,林茂波,个人,A股,1058000,1.51%,新进,--,603006
2017-09-30,封绍岩,个人,A股,770000,1.10%,新进,--,603006
2017-09-30,李政涛,个人,A股,692000,0.99%,新进,--,603006
2017-09-30,吴群,个人,A股,25000000,12.86%,新进,--,603007
2017-09-30,束美珍,个人,A股,25000000,12.86%,新进,--,603007
2017-09-30,项锋飞,个人,A股,1022082,0.53%,3300,0.32%,603007
2017-09-30,戴文武,个人,A股,1009598,0.52%,不变,--,603007
2017-09-30,曾若林,个人,A股,995200,0.51%,新进,--,603007
2017-09-30,周云霞,个人,A股,914900,0.47%,8400,0.93%,603007
2017-09-30,周伟成,个人,A股,12658690,4.02%,不变,--,603008
2017-09-30,陈阿裕,个人,A股,4228125,1.34%,不变,--,603008
2017-09-30,沈冬良,个人,A股,4225000,1.34%,不变,--,603008
2017-09-30,靳坤,个人,A股,140865400,44.55%,新进,--,603009
2017-09-30,谢云臣,个人,A股,29991800,9.48%,新进,--,603009
2017-09-30,靳晓堂,个人,A股,9617400,3.04%,新进,--,603009
2017-09-30,陶万垠,个人,A股,4785800,1.51%,2871480,150.00%,603009
2017-09-30,齐东胜,个人,A股,4597900,1.45%,2758700,149.99%,603009
2017-09-30,曹宪彬,个人,A股,3852100,1.22%,2311260,150.00%,603009
2017-09-30,周三昌,个人,A股,5976920,5.70%,不变,--,603010
2017-09-30,金译平,个人,A股,5051120,4.82%,不变,--,603010
2017-09-30,祝惠君,个人,A股,2320000,2.21%,不变,--,603010
2017-09-30,吴冬娥,个人,A股,2033310,1.94%,627910,44.68%,603010
2017-09-30,郑永祥,个人,A股,1800000,1.72%,不变,--,603010
2017-09-30,朱立地,个人,A股,1550700,1.48%,162760,11.73%,603010
2017-09-30,王克柏,个人,A股,1526803,1.46%,4000,0.26%,603010
2017-09-30,胡墨晗,个人,A股,7734329,2.96%,新进,--,603011
2017-09-30,陈升丹,个人,A股,5923472,2.27%,4551872,331.87%,603011
2017-09-30,文春蓉,个人,A股,2929500,1.12%,新进,--,603011
2017-09-30,吴丹霞,个人,A股,2381000,0.91%,新进,--,603011
2017-09-30,管亚平,个人,A股,44222630,10.43%,不变,--,603012
2017-09-30,耿卫东,个人,A股,36551456,8.62%,不变,--,603012
2017-09-30,芮国洪,个人,A股,35928024,8.48%,不变,--,603012
2017-09-30,王凤林,个人,A股,35335010,8.34%,-3900000,-9.94%,603012
2017-09-30,宋登强,个人,A股,17898430,4.22%,-400800,-2.19%,603012
2017-09-30,廖平,个人,A股,17693384,4.17%,-464300,-2.56%,603012
2017-09-30,郭武,个人,A股,14372764,3.39%,不变,--,603012
2017-09-30,邢东辉,个人,A股,6492480,1.53%,不变,--,603012
2017-09-30,赵惠德,个人,A股,5667219,1.34%,-720000,-11.27%,603012
2017-09-30,戴斌,个人,A股,4515966,1.07%,新进,--,603012
2017-09-30,张小庆,个人,A股,1111100,0.69%,新进,--,603015
2017-09-30,董坚强,个人,A股,1000000,0.62%,40000,4.17%,603015
2017-09-30,胡波,个人,A股,840000,0.52%,290000,52.73%,603015
2017-09-30,戴立嵩,个人,A股,543000,0.34%,不变,--,603015
2017-09-30,胡永恒,个人,A股,484856,0.30%,不变,--,603015
2017-09-30,高宓,个人,A股,476500,0.30%,新进,--,603015
2017-09-30,高岩敏,个人,A股,10000000,14.19%,新进,--,603016
2017-09-30,沈华,个人,A股,8800000,12.49%,新进,--,603016
2017-09-30,苏阳,个人,A股,1880000,2.67%,新进,--,603016
2017-09-30,李淼,个人,A股,1359115,1.93%,新进,--,603016
2017-09-30,余旭,个人,A股,1200000,1.70%,新进,--,603016
2017-09-30,冯伟祖,个人,A股,1000000,1.42%,新进,--,603016
2017-09-30,张谨,个人,A股,7012460,4.59%,310000,4.63%,603017
2017-09-30,邹金新,个人,A股,5983128,3.92%,不变,--,603017
2017-09-30,陆尔穗,个人,A股,3871500,2.53%,新进,--,603017
2017-09-30,徐宏韬,个人,A股,3583192,2.34%,不变,--,603017
2017-09-30,詹新建,个人,A股,3519192,2.30%,不变,--,603017
2017-09-30,徐海英,个人,A股,3369228,2.20%,不变,--,603017
2017-09-30,王友林,个人,A股,3177966,2.08%,新进,--,603017
2017-09-30,沈亚平,个人,A股,2574000,2.05%,-2000,-0.08%,603018
2017-09-30,韦萍,个人,A股,2268000,1.80%,不变,--,603018
2017-09-30,张正芸,个人,A股,1982800,1.58%,200000,11.22%,603018
2017-09-30,冯波,个人,A股,1956985,1.55%,不变,--,603018
2017-09-30,胡庆华,个人,A股,1840000,1.46%,新进,--,603018
2017-09-30,徐翔,个人,A股,1765200,1.40%,不变,--,603018
2017-09-30,史新东,个人,A股,8731600,2.17%,不变,--,603019
2017-09-30,王英,个人,A股,4800000,1.19%,-2450000,-33.79%,603019
2017-09-30,颉珑,个人,A股,2585000,0.64%,-545000,-17.41%,603019
2017-09-30,胡勇成,个人,A股,4488000,2.32%,不变,--,603020
2017-09-30,肖峻,个人,A股,4367711,2.26%,37400,0.86%,603020
2017-09-30,王圣文,个人,A股,3257048,1.68%,-250000,-7.13%,603020
2017-09-30,费文耀,个人,A股,2840000,1.47%,不变,--,603020
2017-09-30,梅国游,个人,A股,2688000,1.39%,不变,--,603020
2017-09-30,吴音,个人,A股,2660000,1.37%,-70000,-2.56%,603020
2017-09-30,杜毅,个人,A股,2400000,1.24%,不变,--,603020
2017-09-30,沈祖林,个人,A股,1680000,0.87%,新进,--,603020
2017-09-30,王维忠,个人,A股,3580000,1.72%,新进,--,603021
2017-09-30,王正义,个人,A股,2827500,1.36%,不变,--,603021
2017-09-30,宋国明,个人,A股,2827500,1.36%,不变,--,603021
2017-09-30,王代永,个人,A股,2827500,1.36%,不变,--,603021
2017-09-30,王祖通,个人,A股,2827500,1.36%,不变,--,603021
2017-09-30,林捷冬,个人,A股,3035931,4.67%,不变,--,603022
2017-09-30,陈志杰,个人,A股,592374,0.91%,2300,0.39%,603022
2017-09-30,李战平,个人,A股,586750,0.90%,新进,--,603022
2017-09-30,刘新,个人,A股,530300,0.82%,新进,--,603022
2017-09-30,李桂侠,个人,A股,481000,0.74%,新进,--,603022
2017-09-30,倪玲,个人,A股,472287,0.73%,新进,--,603022
2017-09-30,徐国华,个人,A股,439200,0.68%,215800,96.60%,603022
2017-09-30,谭黎庆,个人,A股,310200,0.48%,新进,--,603022
2017-09-30,赵斌,个人,A股,255100,0.39%,新进,--,603022
2017-09-30,万群,个人,A股,245700,0.38%,新进,--,603022
2017-09-30,宿凤琴,个人,A股,7253250,5.71%,-1036600,-12.50%,603023
2017-09-30,王彦文,个人,A股,7236000,5.70%,不变,--,603023
2017-09-30,白哲松,个人,A股,5436000,4.28%,不变,--,603023
2017-09-30,冯鹰,个人,A股,4656000,3.67%,不变,--,603023
2017-09-30,吴鹏程,个人,A股,2167000,1.71%,不变,--,603023
2017-09-30,吕友钢,个人,A股,2167000,1.71%,不变,--,603023
