日期,股东名称,股东性质,股份类型,持股数(股),占总流通股本持股比例,增减(股),变动比例,code
2016-12-31,卫伟平,个人,A股,14366015,4.17%,10114815,237.93%,600293
2016-12-31,唐俞萍,个人,A股,12294229,3.57%,1865229,17.89%,600293
2016-12-31,林兴泉,个人,A股,10366317,3.01%,2323700,28.89%,600293
2016-12-31,张文泽,个人,A股,7389529,2.14%,1614300,27.95%,600293
2016-12-31,林秀平,个人,A股,6331716,1.84%,新进,--,600293
2016-12-31,陆平,个人,A股,4539260,1.32%,-630300,-12.19%,600293
2016-12-31,杨永兴,个人,A股,4160401,1.21%,新进,--,600293
2016-12-31,许锡忠,个人,A股,2963931,0.86%,不变,--,600293
2016-12-31,孙岩,个人,A股,2677104,0.78%,新进,--,600293
2016-09-30,唐俞萍,个人,A股,10429000,3.03%,新进,--,600293
2016-09-30,林兴泉,个人,A股,8042617,2.33%,新进,--,600293
2016-09-30,张文泽,个人,A股,5775229,1.68%,新进,--,600293
2016-09-30,陆平,个人,A股,5169560,1.50%,100,0.00%,600293
2016-09-30,卫伟平,个人,A股,4251200,1.23%,-5099200,-54.53%,600293
2016-09-30,陈伟君,个人,A股,2990395,0.87%,新进,--,600293
2016-09-30,许锡忠,个人,A股,2963931,0.86%,不变,--,600293
2017-06-30,贾铁斌,个人,A股,9059197,0.88%,-1415728,-13.52%,600295
2017-03-31,贾铁斌,个人,A股,10474925,1.02%,1961225,23.04%,600295
2016-12-31,贾铁斌,个人,A股,8513700,0.82%,3513600,70.27%,600295
2016-09-30,贾铁斌,个人,A股,5000100,0.48%,-1129900,-18.43%,600295
2017-09-30,赵素菲,个人,A股,96630300,4.04%,不变,--,600297
2017-06-30,赵素菲,个人,A股,96630300,4.04%,22299300,30.00%,600297
2017-03-31,赵素菲,个人,A股,74331000,4.04%,不变,--,600297
2016-12-31,赵素菲,个人,A股,74331000,4.04%,不变,--,600297
2016-09-30,赵素菲,个人,A股,74331000,4.04%,不变,--,600297
2017-09-30,吴梦玲,个人,A股,9559285,1.66%,不变,--,600299
2017-06-30,吴梦玲,个人,A股,9559285,1.66%,新进,--,600299
2016-12-31,张绍波,个人,A股,4579931,0.80%,新进,--,600299
2016-09-30,张逸仑,个人,A股,2740058,0.52%,新进,--,600299
2016-09-30,李湘南,个人,A股,2324232,0.44%,新进,--,600299
2016-09-30,张逸诚,个人,A股,2164651,0.41%,新进,--,600299
2017-09-30,赵志超,个人,A股,6000000,0.36%,-500000,-7.69%,600300
2017-09-30,曲春林,个人,A股,3520000,0.21%,新进,--,600300
2017-09-30,梅爱珍,个人,A股,3040600,0.18%,新进,--,600300
2017-06-30,赵志超,个人,A股,6500000,0.39%,新进,--,600300
2016-12-31,赵志超,个人,A股,5178715,0.31%,新进,--,600300
2016-09-30,李淑琴,个人,A股,4722400,0.28%,1492400,46.20%,600300
2016-09-30,李文虎,个人,A股,3554244,0.21%,新进,--,600300
2017-12-31,曹关渔,个人,A股,2539350,1.08%,不变,--,600301
2017-12-31,陆健,个人,A股,2350300,1.00%,620300,35.86%,600301
2017-12-31,许静波,个人,A股,2196800,0.93%,128200,6.20%,600301
2017-12-31,陈林妹,个人,A股,2133500,0.91%,100,0.00%,600301
2017-12-31,蓝歆旻,个人,A股,2124800,0.90%,不变,--,600301
2017-12-31,傅瑞长,个人,A股,1513243,0.64%,-4928579,-76.51%,600301
2017-12-31,窦锦华,个人,A股,1347701,0.57%,-143700,-9.64%,600301
2017-12-31,郑益雅,个人,A股,1210805,0.51%,新进,--,600301
2017-09-30,傅瑞长,个人,A股,6441822,2.74%,-1049600,-14.01%,600301
2017-09-30,曹关渔,个人,A股,2539350,1.08%,不变,--,600301
2017-09-30,陈林妹,个人,A股,2133400,0.91%,1800,0.08%,600301
2017-09-30,蓝歆旻,个人,A股,2124800,0.90%,不变,--,600301
2017-09-30,许静波,个人,A股,2068600,0.88%,-72000,-3.36%,600301
2017-09-30,陆健,个人,A股,1730000,0.74%,396700,29.75%,600301
2017-09-30,窦锦华,个人,A股,1491401,0.63%,新进,--,600301
2017-09-30,姜轶,个人,A股,1210000,0.51%,-120000,-9.02%,600301
2017-06-30,傅瑞长,个人,A股,7491422,3.19%,-578188,-7.17%,600301
2017-06-30,曹关渔,个人,A股,2539350,1.08%,不变,--,600301
2017-06-30,许静波,个人,A股,2140600,0.91%,-58400,-2.66%,600301
2017-06-30,陈林妹,个人,A股,2131600,0.91%,不变,--,600301
2017-06-30,蓝歆旻,个人,A股,2124800,0.90%,新进,--,600301
2017-06-30,陆健,个人,A股,1333300,0.57%,新进,--,600301
2017-06-30,姜轶,个人,A股,1330000,0.57%,-20698,-1.53%,600301
2017-03-31,傅瑞长,个人,A股,8069610,3.43%,-1232200,-13.25%,600301
2017-03-31,曹关渔,个人,A股,2539350,1.08%,500000,24.52%,600301
2017-03-31,蒋家远,个人,A股,2294037,0.98%,-462800,-16.79%,600301
2017-03-31,许静波,个人,A股,2199000,0.94%,90400,4.29%,600301
2017-03-31,陈林妹,个人,A股,2131600,0.91%,2200,0.10%,600301
2017-03-31,陈文健,个人,A股,1606102,0.68%,新进,--,600301
2017-03-31,黄辉汉,个人,A股,1392300,0.59%,不变,--,600301
2017-03-31,姜轶,个人,A股,1350698,0.57%,不变,--,600301
2016-12-31,傅瑞长,个人,A股,9301810,3.96%,不变,--,600301
2016-12-31,蒋家远,个人,A股,2756837,1.17%,82000,3.07%,600301
2016-12-31,陈林妹,个人,A股,2129400,0.91%,不变,--,600301
2016-12-31,许静波,个人,A股,2108600,0.90%,不变,--,600301
2016-12-31,曹关渔,个人,A股,2039350,0.87%,不变,--,600301
2016-12-31,江帆,个人,A股,1600000,0.68%,新进,--,600301
2016-12-31,黄辉汉,个人,A股,1392300,0.59%,不变,--,600301
2016-12-31,姜轶,个人,A股,1350698,0.57%,不变,--,600301
2017-09-30,谢慧明,个人,A股,14473615,4.18%,158500,1.11%,600302
2017-09-30,赵吉,个人,A股,4000000,1.16%,不变,--,600302
2017-09-30,徐越,个人,A股,1390000,0.40%,-110000,-7.33%,600302
2017-09-30,高嵩原,个人,A股,1286800,0.37%,-70800,-5.22%,600302
2017-06-30,谢慧明,个人,A股,14315115,4.14%,495700,3.59%,600302
2017-06-30,赵吉,个人,A股,4000000,1.16%,500000,14.29%,600302
2017-06-30,徐锦章,个人,A股,3538420,1.02%,208702,6.27%,600302
2017-06-30,赵建平,个人,A股,2000000,0.58%,-2500000,-55.56%,600302
2017-06-30,徐越,个人,A股,1500000,0.43%,新进,--,600302
2017-06-30,高嵩原,个人,A股,1357600,0.39%,-4800,-0.35%,600302
2017-06-30,杨燕宜,个人,A股,1218600,0.35%,100,0.01%,600302
2017-06-30,曹诚,个人,A股,1154445,0.33%,新进,--,600302
2017-06-30,金雷,个人,A股,960000,0.28%,新进,--,600302
2017-03-31,谢慧明,个人,A股,13819415,3.99%,354691,2.63%,600302
2017-03-31,赵建平,个人,A股,4500000,1.30%,200000,4.65%,600302
2017-03-31,赵吉,个人,A股,3500000,1.01%,200000,6.06%,600302
2017-03-31,徐锦章,个人,A股,3329718,0.96%,1149900,52.75%,600302
2017-03-31,钮志恒,个人,A股,1369400,0.40%,新进,--,600302
2017-03-31,高嵩原,个人,A股,1362400,0.39%,-15800,-1.15%,600302
2017-03-31,杨燕宜,个人,A股,1218500,0.35%,新进,--,600302
2016-12-31,谢慧明,个人,A股,13464724,3.89%,921366,7.35%,600302
2016-12-31,赵建平,个人,A股,4300000,1.24%,新进,--,600302
2016-12-31,赵吉,个人,A股,3300000,0.95%,新进,--,600302
2016-12-31,徐锦章,个人,A股,2179818,0.63%,新进,--,600302
2016-12-31,王英辰,个人,A股,1910000,0.55%,新进,--,600302
2016-12-31,江帆,个人,A股,1700000,0.49%,新进,--,600302
2016-12-31,高嵩原,个人,A股,1378200,0.40%,4100,0.30%,600302
2016-12-31,田农,个人,A股,1240000,0.36%,新进,--,600302
2016-09-30,谢慧明,个人,A股,12543358,3.63%,500158,4.15%,600302
2016-09-30,杨溢,个人,A股,1503727,0.43%,新进,--,600302
2016-09-30,沈永伟,个人,A股,1400000,0.40%,新进,--,600302
2016-09-30,高嵩原,个人,A股,1374100,0.40%,11700,0.86%,600302
2016-09-30,丁国华,个人,A股,1060000,0.31%,新进,--,600302
2016-09-30,潘煜杰,个人,A股,1050000,0.30%,新进,--,600302
2016-09-30,徐甫峨,个人,A股,1047000,0.30%,新进,--,600302
2016-09-30,曹诚,个人,A股,1046212,0.30%,23200,2.27%,600302
2016-09-30,钱国富,个人,A股,1010000,0.29%,新进,--,600302
2017-09-30,姜鹏飞,个人,A股,3271952,0.53%,750252,29.75%,600303
2017-09-30,王靖,个人,A股,1830000,0.30%,新进,--,600303
2017-09-30,杨乐,个人,A股,1800602,0.29%,新进,--,600303
2017-09-30,吴金华,个人,A股,1750000,0.28%,新进,--,600303
2017-09-30,杜军,个人,A股,1720000,0.28%,新进,--,600303
2017-06-30,胡菲,个人,A股,3601100,0.58%,不变,--,600303
2017-06-30,姜鹏飞,个人,A股,2521700,0.41%,新进,--,600303
2017-06-30,胡三板,个人,A股,2400800,0.39%,不变,--,600303
2017-03-31,胡菲,个人,A股,3601100,0.58%,新进,--,600303
2017-03-31,彭光伟,个人,A股,2657100,0.43%,新进,--,600303
2017-03-31,胡三板,个人,A股,2400800,0.39%,新进,--,600303
2017-03-31,赵冬霞,个人,A股,1858800,0.30%,新进,--,600303
2017-03-31,侯卫东,个人,A股,1590700,0.26%,不变,--,600303
2017-03-31,耿玉娜,个人,A股,1576400,0.25%,新进,--,600303
2017-03-31,韩丽丹,个人,A股,1568582,0.25%,不变,--,600303
2016-12-31,张敬兵,个人,A股,3035300,0.53%,新进,--,600303
2016-12-31,侯卫东,个人,A股,1590700,0.28%,不变,--,600303
2016-12-31,韩丽丹,个人,A股,1568582,0.27%,新进,--,600303
2016-12-31,蔡惠卿,个人,A股,1350618,0.24%,新进,--,600303
2016-12-31,赵锦清,个人,A股,1158000,0.20%,新进,--,600303
2016-12-31,陈光阳,个人,A股,1027200,0.18%,新进,--,600303
2016-09-30,侯卫东,个人,A股,1590700,0.28%,新进,--,600303
2016-09-30,励丹骏,个人,A股,1052500,0.18%,新进,--,600303
2016-09-30,肖建东,个人,A股,1020000,0.18%,新进,--,600303
2016-09-30,张桂芳,个人,A股,973900,0.17%,新进,--,600303
2016-09-30,张定进,个人,A股,928400,0.16%,新进,--,600303
2016-09-30,戴洁凤,个人,A股,894606,0.16%,新进,--,600303
2016-09-30,章程,个人,A股,882566,0.15%,新进,--,600303
2017-09-30,王振花,个人,A股,4334000,0.72%,新进,--,600305
2016-09-30,杨燕灵,个人,A股,8088856,1.34%,8700,0.11%,600305
2017-09-30,李欣立,个人,A股,4600000,2.59%,-20000,-0.43%,600306
2017-09-30,李志斌,个人,A股,3720100,2.10%,113900,3.16%,600306
2017-09-30,王坚宏,个人,A股,1356400,0.76%,-42600,-3.05%,600306
2017-09-30,孙娜,个人,A股,1020000,0.57%,新进,--,600306
2017-09-30,张秀花,个人,A股,908788,0.51%,新进,--,600306
2017-06-30,李欣立,个人,A股,4620000,2.60%,-500000,-9.77%,600306
2017-06-30,李志斌,个人,A股,3606200,2.03%,新进,--,600306
2017-06-30,邱淑华,个人,A股,2028100,1.14%,新进,--,600306
2017-06-30,王坚宏,个人,A股,1399000,0.79%,-14800,-1.05%,600306
2017-03-31,李欣立,个人,A股,5120000,2.89%,100000,1.99%,600306
2017-03-31,陈海华,个人,A股,4679047,2.64%,1496000,47.00%,600306
2017-03-31,袁琴美,个人,A股,4178503,2.36%,2266500,118.54%,600306
2017-03-31,周月英,个人,A股,1550000,0.87%,新进,--,600306
2017-03-31,王坚宏,个人,A股,1413800,0.80%,不变,--,600306
2017-03-31,米克荣,个人,A股,1160000,0.65%,新进,--,600306
2016-12-31,李欣立,个人,A股,5020000,2.83%,-980000,-16.33%,600306
2016-12-31,陈海华,个人,A股,3183047,1.79%,新进,--,600306
2016-12-31,袁琴美,个人,A股,1912003,1.08%,新进,--,600306
2016-12-31,徐国新,个人,A股,1901635,1.07%,新进,--,600306
2016-12-31,王梅香,个人,A股,1855152,1.05%,新进,--,600306
2016-12-31,欧阳春,个人,A股,1600000,0.90%,新进,--,600306
2016-12-31,王坚宏,个人,A股,1413800,0.80%,83400,6.27%,600306
2016-09-30,李欣立,个人,A股,6000000,3.38%,不变,--,600306
2016-09-30,朱兵,个人,A股,1966326,1.11%,不变,--,600306
2016-09-30,王坚宏,个人,A股,1330400,0.75%,不变,--,600306
2017-09-30,马洪顺,个人,A股,24258288,0.39%,不变,--,600307
2017-09-30,黄奕操,个人,A股,12470822,0.20%,不变,--,600307
2017-09-30,王茂云,个人,A股,11628903,0.19%,新进,--,600307
2017-09-30,靳坤,个人,A股,10000000,0.16%,-1108000,-9.97%,600307
2017-09-30,冯瑞芳,个人,A股,9169000,0.15%,新进,--,600307
2017-06-30,马洪顺,个人,A股,24258288,0.39%,3045200,14.36%,600307
2017-06-30,阮庆沛,个人,A股,17894700,0.29%,-782700,-4.19%,600307
2017-06-30,黄奕操,个人,A股,12470822,0.20%,不变,--,600307
2017-06-30,靳坤,个人,A股,11108000,0.18%,195700,1.79%,600307
2017-06-30,朱军利,个人,A股,10107300,0.16%,新进,--,600307
2017-06-30,王志伟,个人,A股,8000000,0.13%,不变,--,600307
2017-03-31,马洪顺,个人,A股,21213088,0.34%,不变,--,600307
2017-03-31,阮庆沛,个人,A股,18677400,0.30%,新进,--,600307
2017-03-31,黄奕操,个人,A股,12470822,0.20%,新进,--,600307
2017-03-31,靳坤,个人,A股,10912300,0.17%,新进,--,600307
2017-03-31,王志伟,个人,A股,8000000,0.13%,新进,--,600307
2016-12-31,马洪顺,个人,A股,21213088,0.34%,-7952250,-27.27%,600307
2016-12-31,宛侎仁,个人,A股,18750000,0.30%,新进,--,600307
2016-12-31,张秀红,个人,A股,18669000,0.30%,新进,--,600307
2016-12-31,赵东岭,个人,A股,17644613,0.28%,3128300,21.55%,600307
2016-12-31,宋莹,个人,A股,17043993,0.27%,420000,2.53%,600307
2016-09-30,马洪顺,个人,A股,29165338,0.47%,不变,--,600307
2016-09-30,宋莹,个人,A股,16623993,0.27%,2624032,18.74%,600307
2016-09-30,赵东岭,个人,A股,14516313,0.23%,新进,--,600307
2016-09-30,黄奕操,个人,A股,12470822,0.20%,不变,--,600307
2016-09-30,王志伟,个人,A股,8000000,0.13%,新进,--,600307
2016-09-30,陆凯,个人,A股,6564198,0.10%,-135000,-2.02%,600307
2016-09-30,何和平,个人,A股,5800500,0.09%,新进,--,600307
2016-12-31,柯旭红,个人,A股,5585575,0.48%,新进,--,600308
2016-12-31,汤士萍,个人,A股,4804427,0.41%,新进,--,600308
2016-09-30,蒋晋廷,个人,A股,4787700,0.41%,新进,--,600308
2016-09-30,曹红红,个人,A股,3112000,0.27%,新进,--,600308
2017-09-30,宋建波,个人,A股,10281200,1.24%,3900,0.04%,600310
2017-09-30,陈光阳,个人,A股,9743292,1.18%,1110600,12.87%,600310
2017-06-30,宋建波,个人,A股,10277300,1.24%,-200000,-1.91%,600310
2017-06-30,陈光阳,个人,A股,8632692,1.04%,新进,--,600310
2017-06-30,赵弈彤,个人,A股,3600098,0.43%,新进,--,600310
2017-03-31,宋建波,个人,A股,10477300,1.27%,277300,2.72%,600310
2017-03-31,陈黎黎,个人,A股,4659400,0.56%,201200,4.51%,600310
2017-03-31,张凯,个人,A股,2200000,0.27%,新进,--,600310
2016-12-31,宋建波,个人,A股,10200000,1.23%,-8772005,-46.24%,600310
2016-12-31,陈黎黎,个人,A股,4458200,0.54%,新进,--,600310
2016-12-31,祁丽君,个人,A股,4312840,0.52%,635002,17.27%,600310
2016-12-31,李金荣,个人,A股,4193329,0.51%,新进,--,600310
2016-12-31,张超泉,个人,A股,3840630,0.46%,2900,0.08%,600310
2016-12-31,张美琴,个人,A股,3671150,0.44%,新进,--,600310
2016-09-30,宋建波,个人,A股,18972005,2.29%,不变,--,600310
2016-09-30,王雨石,个人,A股,5453469,0.66%,新进,--,600310
2016-09-30,赵辉,个人,A股,4000023,0.48%,不变,--,600310
2016-09-30,张超泉,个人,A股,3837730,0.46%,新进,--,600310
2016-09-30,张杰,个人,A股,3823016,0.46%,不变,--,600310
2016-09-30,祁丽君,个人,A股,3677838,0.44%,-547000,-12.95%,600310
2017-09-30,卢宝成,个人,A股,5000000,0.75%,2605490,108.81%,600311
2017-09-30,司利辉,个人,A股,3795401,0.57%,-35000,-0.91%,600311
2017-09-30,魏静,个人,A股,3348816,0.50%,不变,--,600311
2017-09-30,张阳,个人,A股,2830900,0.43%,新进,--,600311
2017-09-30,李明,个人,A股,2801400,0.42%,新进,--,600311
2017-06-30,司利辉,个人,A股,3830401,0.58%,-13000,-0.34%,600311
2017-06-30,魏静,个人,A股,3348816,0.50%,不变,--,600311
2017-06-30,卢宝成,个人,A股,2394510,0.36%,新进,--,600311
2017-06-30,王立武,个人,A股,2221500,0.33%,新进,--,600311
2017-06-30,朱金玲,个人,A股,2200080,0.33%,不变,--,600311
2017-03-31,司利辉,个人,A股,3843401,0.58%,-36599,-0.94%,600311
2017-03-31,魏静,个人,A股,3348816,0.50%,595900,21.65%,600311
2017-03-31,朱金玲,个人,A股,2200080,0.33%,新进,--,600311
2016-12-31,翟云龙,个人,A股,5217081,0.78%,2448781,88.46%,600311
2016-12-31,司利辉,个人,A股,3880000,0.58%,新进,--,600311
2016-12-31,李立群,个人,A股,3375000,0.51%,-5725000,-62.91%,600311
2016-12-31,方利华,个人,A股,2858300,0.43%,新进,--,600311
2016-12-31,魏静,个人,A股,2752916,0.41%,新进,--,600311
2016-09-30,李立群,个人,A股,9100000,1.37%,-1561320,-14.64%,600311
2016-09-30,王敏雪,个人,A股,2903381,0.44%,204748,7.59%,600311
2016-09-30,翟云龙,个人,A股,2768300,0.42%,新进,--,600311
2016-09-30,许晶晶,个人,A股,2600000,0.39%,-144000,-5.25%,600311
2016-09-30,陈强,个人,A股,2230653,0.34%,新进,--,600311
2017-09-30,金奇,个人,A股,2488810,0.22%,新进,--,600312
2017-09-30,韩新梅,个人,A股,2050421,0.18%,新进,--,600312
2017-09-30,傅湘涛,个人,A股,2024133,0.18%,新进,--,600312
2017-06-30,韩树宏,个人,A股,3008729,0.26%,不变,--,600312
2017-03-31,林奇,个人,A股,3129300,0.28%,-1426600,-31.31%,600312
2017-03-31,韩树宏,个人,A股,3008729,0.26%,不变,--,600312
2016-12-31,林奇,个人,A股,4555900,0.56%,新进,--,600312
2016-12-31,韩树宏,个人,A股,3008729,0.37%,新进,--,600312
2016-12-31,赵继坤,个人,A股,2700000,0.33%,新进,--,600312
2017-09-30,吴文娟,个人,A股,12228012,1.23%,不变,--,600313
2017-09-30,张卫南,个人,A股,11673153,1.17%,不变,--,600313
2017-09-30,李伟泉,个人,A股,7629400,0.77%,-2778314,-26.69%,600313
2017-09-30,夏重阳,个人,A股,7300000,0.73%,193200,2.72%,600313
2017-09-30,吕涛,个人,A股,7226440,0.73%,不变,--,600313
2017-06-30,吴文娟,个人,A股,12228012,1.23%,-1777708,-12.69%,600313
2017-06-30,张卫南,个人,A股,11673153,1.17%,不变,--,600313
2017-06-30,李伟泉,个人,A股,10407714,1.05%,新进,--,600313
2017-06-30,吕涛,个人,A股,7226440,0.73%,不变,--,600313
2017-06-30,夏重阳,个人,A股,7106800,0.72%,新进,--,600313
2017-03-31,吴文娟,个人,A股,14005720,1.41%,新进,--,600313
2017-03-31,张卫南,个人,A股,11673153,1.17%,不变,--,600313
2017-03-31,胡爱松,个人,A股,9415762,0.95%,587208,6.65%,600313
2017-03-31,胡福志,个人,A股,8706173,0.88%,1997105,29.77%,600313
2017-03-31,吕涛,个人,A股,7226440,0.73%,不变,--,600313
2016-12-31,张卫南,个人,A股,11673153,1.17%,新进,--,600313
2016-12-31,胡爱松,个人,A股,8828554,0.89%,3249150,58.23%,600313
2016-12-31,吕涛,个人,A股,7226440,0.73%,不变,--,600313
2016-12-31,胡福志,个人,A股,6709068,0.68%,1115000,19.93%,600313
2016-09-30,吕涛,个人,A股,7226440,0.79%,不变,--,600313
2016-09-30,胡福志,个人,A股,5594068,0.61%,-132685,-2.32%,600313
2016-09-30,胡爱松,个人,A股,5579404,0.61%,新进,--,600313
2016-09-30,马宁,个人,A股,4553000,0.50%,新进,--,600313
2016-09-30,徐松妹,个人,A股,4172263,0.45%,355600,9.32%,600313
2017-09-30,陈发树,个人,A股,10354832,1.54%,不变,--,600315
2017-06-30,陈发树,个人,A股,10354832,1.54%,不变,--,600315
2017-03-31,陈发树,个人,A股,10354832,1.54%,不变,--,600315
2016-12-31,陈发树,个人,A股,10354832,1.54%,不变,--,600315
2016-09-30,陈发树,个人,A股,10354832,1.54%,不变,--,600315
2017-09-30,刘冬梅,个人,A股,6096400,0.85%,不变,--,600316
2017-06-30,刘冬梅,个人,A股,6096400,0.85%,-5300,-0.09%,600316
2017-03-31,刘冬梅,个人,A股,6101700,0.85%,新进,--,600316
2016-12-31,曹润,个人,A股,7039625,0.98%,不变,--,600316
2016-09-30,曹润,个人,A股,7039625,0.98%,不变,--,600316
2017-09-30,张敬红,个人,A股,34160000,7.06%,不变,--,600318
2017-09-30,钟幸华,个人,A股,14585684,3.01%,新进,--,600318
2017-09-30,刘和平,个人,A股,12751822,2.63%,新进,--,600318
2017-09-30,翟良慧,个人,A股,8284002,1.71%,新进,--,600318
2017-09-30,詹福康,个人,A股,4456256,0.92%,新进,--,600318
2017-09-30,陆苏香,个人,A股,2513800,0.52%,新进,--,600318
2017-09-30,李福兴,个人,A股,1746450,0.36%,新进,--,600318
2017-06-30,张敬红,个人,A股,34160000,7.06%,17080000,100.00%,600318
2017-06-30,王心平,个人,A股,1238760,0.26%,新进,--,600318
2017-06-30,朱红,个人,A股,1039572,0.21%,新进,--,600318
2017-03-31,张敬红,个人,A股,17080000,7.06%,不变,--,600318
2017-03-31,钟幸华,个人,A股,7292842,3.01%,不变,--,600318
2017-03-31,刘和平,个人,A股,6354800,2.63%,不变,--,600318
2017-03-31,詹福康,个人,A股,2244428,0.93%,新进,--,600318
2016-12-31,张敬红,个人,A股,17080000,7.06%,不变,--,600318
2016-12-31,钟幸华,个人,A股,7292842,3.01%,新进,--,600318
2016-12-31,刘和平,个人,A股,6354800,2.63%,新进,--,600318
2016-09-30,张敬红,个人,A股,17080000,7.06%,不变,--,600318
2016-09-30,陈雨清,个人,A股,700000,0.29%,新进,--,600318
2017-06-30,邵明权,个人,A股,2191180,0.69%,不变,--,600319
2017-06-30,徐开东,个人,A股,2095733,0.66%,不变,--,600319
2017-03-31,邵明权,个人,A股,2191180,0.69%,不变,--,600319
2017-03-31,徐开东,个人,A股,2095733,0.66%,不变,--,600319
2017-03-31,周军,个人,A股,1884400,0.60%,新进,--,600319
2017-03-31,王德志,个人,A股,1701108,0.54%,新进,--,600319
2017-03-31,王广志,个人,A股,1419500,0.45%,新进,--,600319
2017-03-31,张志威,个人,A股,1260200,0.40%,-121821,-8.81%,600319
2016-12-31,邵明权,个人,A股,2191180,0.69%,不变,--,600319
2016-12-31,徐开东,个人,A股,2095733,0.66%,不变,--,600319
2016-12-31,周仁瑀,个人,A股,1787788,0.57%,不变,--,600319
2016-12-31,朱玉树,个人,A股,1590800,0.50%,不变,--,600319
2016-12-31,尚萍,个人,A股,1495290,0.47%,不变,--,600319
2016-12-31,张志威,个人,A股,1382021,0.44%,不变,--,600319
2016-12-31,张京艳,个人,A股,1305200,0.41%,不变,--,600319
2016-09-30,邵明权,个人,A股,2191180,0.69%,不变,--,600319
2016-09-30,徐开东,个人,A股,2095733,0.66%,652600,45.22%,600319
2016-09-30,周仁瑀,个人,A股,1787788,0.57%,不变,--,600319
2016-09-30,朱玉树,个人,A股,1590800,0.50%,新进,--,600319
2016-09-30,尚萍,个人,A股,1495290,0.47%,60300,4.20%,600319
2016-09-30,张志威,个人,A股,1382021,0.44%,63160,4.79%,600319
2016-09-30,张京艳,个人,A股,1305200,0.41%,新进,--,600319
2017-09-30,王春鸣,个人,A股,6865568,0.58%,不变,--,600321
2017-09-30,孙福忠,个人,A股,4865300,0.41%,不变,--,600321
2017-09-30,孙平,个人,A股,4820300,0.41%,不变,--,600321
2017-09-30,韩露露,个人,A股,4134300,0.35%,-322300,-7.23%,600321
2017-09-30,李飚,个人,A股,3850800,0.33%,新进,--,600321
2017-09-30,黄元土,个人,A股,2780000,0.24%,710000,34.30%,600321
2017-09-30,毛彩娅,个人,A股,2507035,0.21%,新进,--,600321
2017-06-30,王春鸣,个人,A股,6865568,0.58%,不变,--,600321
2017-06-30,孙福忠,个人,A股,4865300,0.41%,-1607900,-24.84%,600321
2017-06-30,孙平,个人,A股,4820300,0.41%,-680000,-12.36%,600321
2017-06-30,韩露露,个人,A股,4456600,0.38%,-194000,-4.17%,600321
2017-06-30,黄水文,个人,A股,3531800,0.30%,-268200,-7.06%,600321
2017-06-30,沈千又,个人,A股,2200000,0.19%,新进,--,600321
2017-06-30,黄元土,个人,A股,2070000,0.18%,新进,--,600321
2017-03-31,张攀攀,个人,A股,8215960,0.70%,新进,--,600321
2017-03-31,王春鸣,个人,A股,6865568,0.58%,不变,--,600321
2017-03-31,孙福忠,个人,A股,6473200,0.55%,不变,--,600321
2017-03-31,孙平,个人,A股,5500300,0.47%,不变,--,600321
2017-03-31,韩露露,个人,A股,4650600,0.39%,1119400,31.70%,600321
2017-03-31,刘向阳,个人,A股,4140098,0.35%,620000,17.61%,600321
2017-03-31,黄水文,个人,A股,3800000,0.32%,-1194600,-23.92%,600321
2016-12-31,王春鸣,个人,A股,6865568,0.58%,不变,--,600321
2016-12-31,孙福忠,个人,A股,6473200,0.55%,10700,0.17%,600321
2016-12-31,孙平,个人,A股,5500300,0.47%,-2334823,-29.80%,600321
2016-12-31,黄水文,个人,A股,4994600,0.42%,新进,--,600321
2016-12-31,朱文祎,个人,A股,3818600,0.32%,新进,--,600321
2016-12-31,韩露露,个人,A股,3531200,0.30%,新进,--,600321
2016-12-31,刘向阳,个人,A股,3520098,0.30%,-7193500,-67.14%,600321
2016-09-30,刘向阳,个人,A股,10713598,0.91%,不变,--,600321
2016-09-30,孙平,个人,A股,7835123,0.66%,2802223,55.68%,600321
2016-09-30,孟庆龙,个人,A股,7665692,0.65%,不变,--,600321
2016-09-30,王春鸣,个人,A股,6865568,0.58%,不变,--,600321
2016-09-30,孙福忠,个人,A股,6462500,0.55%,不变,--,600321
2016-09-30,周义廉,个人,A股,5512610,0.47%,不变,--,600321
2017-09-30,林小霞,个人,A股,10910332,0.99%,2215500,25.48%,600322
2017-06-30,林小霞,个人,A股,8694832,0.79%,新进,--,600322
2016-09-30,文细棠,个人,A股,25636857,2.32%,新进,--,600322
2016-09-30,张雅姣,个人,A股,13826396,1.25%,新进,--,600322
2017-09-30,李贵山,个人,A股,10000000,1.59%,不变,--,600323
2017-06-30,李贵山,个人,A股,10000000,1.59%,不变,--,600323
2017-03-31,李贵山,个人,A股,10000000,1.59%,不变,--,600323
2016-12-31,李贵山,个人,A股,10000000,1.59%,不变,--,600323
2016-09-30,李贵山,个人,A股,10000000,1.59%,不变,--,600323
2017-09-30,李苗颜,个人,A股,22600022,1.18%,新进,--,600325
2017-09-30,陈冠生,个人,A股,7988000,0.92%,-57440,-0.71%,600326
2017-09-30,郭俊君,个人,A股,3424429,0.40%,新进,--,600326
2017-09-30,赵吉婷,个人,A股,3318100,0.38%,新进,--,600326
2017-09-30,葛兴元,个人,A股,2588011,0.30%,新进,--,600326
2017-09-30,李光宙,个人,A股,2211900,0.26%,新进,--,600326
2017-09-30,向军,个人,A股,1950000,0.23%,新进,--,600326
